Percentage of patients;T-stage;Midline Extension;Involvement Ipsi;Involvement Contra;Treated Ipsi;Treated Contra;risk;lower bound;upper bound;top 3 spared lnls risk
0.0016722408026755853;late;False;['I', 'II', 'III'];[];['IV', 'I', 'II', 'III'];[];0.058255913699391614;0.04824630682231137;0.07003141596611454;[('contra III', 0.016655937763315348), ('ipsi V', 0.016122486564164956), ('ipsi VII', 0.013036646848122195)]
0.005016722408026756;late;False;['II', 'III', 'IV'];[];['V', 'I', 'II', 'III', 'IV'];[];0.04576044322030166;0.036471812038214334;0.055252367708651134;[('contra III', 0.01775411887533886), ('ipsi VII', 0.01418029083372882), ('contra I', 0.008051658504464591)]
0.0016722408026755853;late;False;['II', 'VII'];[];['IV', 'III', 'I', 'II', 'VII'];[];0.04227515484802501;0.03348333630837047;0.05256012997188266;[('contra III', 0.016002445674994373), ('ipsi V', 0.013483549939596377), ('contra I', 0.007619082750562885)]
0.0016722408026755853;early;False;['II', 'III'];['II', 'III', 'IV', 'V'];['IV', 'I', 'II', 'III'];['I', 'II', 'III', 'IV', 'V'];0.042549651952493425;0.0312531920358367;0.055460392870372015;[('ipsi V', 0.025626896960967732), ('ipsi VII', 0.01676622926130946), ('contra VII', 0.0006568032905514634)]
0.0016722408026755853;early;False;['II', 'IV', 'VII'];[];['III', 'I', 'VII', 'II', 'IV'];[];0.08945814455302023;0.05773530481083191;0.13553121466273083;[('ipsi V', 0.06140635504693003), ('contra III', 0.01650892339836772), ('contra I', 0.007751589670169741)]
0.006688963210702341;early;False;['II', 'III'];['II'];['IV', 'I', 'II', 'III'];['I', 'II'];0.0786181462392799;0.061508194211235455;0.09480481795132709;[('contra III', 0.04970619029790445), ('ipsi V', 0.01462001955831875), ('ipsi VII', 0.012373822803699204)]
0.008361204013377926;late;True;['II', 'III'];['II'];['IV', 'I', 'II', 'III'];['I', 'II'];0.09241719436193109;0.07354781865795018;0.11254221661916691;[('contra III', 0.05857449919184987), ('ipsi V', 0.018008750880403115), ('ipsi VII', 0.01384804727485062)]
0.0016722408026755853;late;True;['II'];['II', 'VII'];['IV', 'III', 'I', 'II'];['I', 'II', 'VII'];0.09012720786305531;0.07192580079594105;0.11086950691815159;[('contra III', 0.05851312393692605), ('ipsi V', 0.016200490827848163), ('ipsi VII', 0.013841979660093187)]
0.0033444816053511705;late;True;[];['II'];['II', 'IV', 'I', 'III'];['I', 'II'];0.061166053108230575;0.04767161563270333;0.07637763051767332;[('contra III', 0.03942537558318622), ('ipsi VII', 0.010044185292289353), ('ipsi V', 0.009392866210277824)]
0.005016722408026756;late;True;['II'];['II'];['IV', 'III', 'I', 'II'];['I', 'II'];0.08041809039238626;0.06419105115289613;0.09933508240132541;[('contra III', 0.05200198936668918), ('ipsi V', 0.01360929686484524), ('ipsi VII', 0.012535798089574147)]
0.0016722408026755853;late;False;['II'];['II'];['IV', 'III', 'I', 'II'];['I', 'II'];0.07859579059957186;0.06260891618251556;0.096401516244913;[('contra III', 0.05043111482631582), ('ipsi V', 0.013641841614593158), ('ipsi VII', 0.01255180078260297)]
0.005016722408026756;late;True;['II', 'VII'];['II'];['IV', 'III', 'I', 'II', 'VII'];['I', 'II'];0.07822770455203319;0.061400821277247664;0.09762089109156924;[('contra III', 0.05863538887393031), ('ipsi V', 0.016255621498589737), ('contra IV', 0.004160792014287203)]
0.006688963210702341;early;True;[];[];['I', 'III'];[];0.07392472837439304;0.0660742499793585;0.08322162068879196;[('ipsi IV', 0.032418934557248806), ('ipsi II', 0.019601003747534464), ('contra III', 0.008534376017750778)]
0.0016722408026755853;early;True;['VII'];[];['IV', 'I', 'III', 'VII'];[];0.06228245514266044;0.05082862340250515;0.07415206325784326;[('ipsi II', 0.033619375034942216), ('contra III', 0.01232081974623807), ('ipsi V', 0.006894878763253339)]
0.0033444816053511705;early;True;['II', 'III'];[];['IV', 'I', 'II', 'III'];[];0.05082199200039843;0.04111184735219858;0.06046619356181128;[('contra III', 0.015805037957389464), ('ipsi V', 0.011859072508269161), ('ipsi VII', 0.010925135521353959)]
0.0016722408026755853;late;False;['I', 'II'];['VII'];['IV', 'III', 'I', 'II'];['VII'];0.05591533222853545;0.04606747615880603;0.06750895178583627;[('contra III', 0.016567697698788627), ('ipsi V', 0.014389238040400664), ('ipsi VII', 0.012960534667958306)]
