Percentage of patients;T-stage;Midline Extension;Involvement Ipsi;Involvement Contra;Treated Ipsi;Treated Contra;risk;lower bound;upper bound;top 3 spared lnls risk
0.0036363636363636364;late;False;['I', 'II', 'III'];[];['IV', 'I', 'II', 'III'];[];0.07279254168704455;0.061187051345050106;0.08575683515087273;[('ipsi V', 0.030354387329714155), ('ipsi VII', 0.019966758735980517), ('contra II', 0.015142383125029888)]
0.0036363636363636364;late;False;['IV'];[];['III', 'II', 'IV'];[];0.06923075915345003;0.05927319614313022;0.0803123803951059;[('ipsi I', 0.017297133042982134), ('ipsi V', 0.017266364278493672), ('ipsi VII', 0.016297457441530567)]
0.0018181818181818182;late;False;['II', 'VII'];[];['III', 'II', 'VII'];[];0.07127135220093965;0.06117618557370521;0.08130650399317155;[('ipsi I', 0.024650983361820873), ('ipsi IV', 0.014319016224813744), ('contra II', 0.013664972278524047)]
0.0018181818181818182;early;False;['II', 'III'];['II', 'III', 'IV', 'V'];['I', 'IV', 'II', 'III'];['II', 'III', 'IV', 'V'];0.08916845901938725;0.07131566452801642;0.10916016568783897;[('ipsi V', 0.033116923903802865), ('contra I', 0.031193888718367306), ('ipsi VII', 0.022020023625948182)]
0.00909090909090909;early;False;['II', 'III'];['II'];['IV', 'II', 'III'];['III', 'II'];0.08263938563898564;0.06918957658669497;0.09664468933186766;[('ipsi I', 0.02600899369902771), ('ipsi V', 0.02219972497699445), ('ipsi VII', 0.01632060635707769)]
0.00909090909090909;late;True;['II', 'III'];['II'];['I', 'IV', 'II', 'III'];['III', 'II'];0.07731765322688716;0.06424871686406701;0.08891969776099079;[('ipsi V', 0.026215170773020813), ('ipsi VII', 0.01841973107672211), ('contra I', 0.015270555098184226)]
0.0018181818181818182;late;True;['II'];['II', 'VII'];['III', 'II'];['III', 'II', 'VII'];0.09498153939540616;0.08005374196223275;0.10957939057862846;[('ipsi I', 0.026083514885908765), ('ipsi VII', 0.0180143168431934), ('ipsi IV', 0.015299226211462258)]
0.0018181818181818182;late;True;[];['II'];['III', 'II'];['III', 'II'];0.06502401449925702;0.055016106607170545;0.07584126346842279;[('ipsi VII', 0.013896538595758689), ('ipsi I', 0.011837995519367341), ('contra I', 0.010701023482209946)]
0.007272727272727273;late;True;['II'];['II'];['III', 'II'];['III', 'II'];0.08885508439030103;0.07478236142029644;0.10206380039537936;[('ipsi I', 0.022516935074884135), ('ipsi VII', 0.016093496475383752), ('contra I', 0.012929198617254872)]
0.0036363636363636364;late;False;['II'];['II'];['III', 'II'];['III', 'II'];0.08396074724323396;0.06990863264715207;0.09744184851048418;[('ipsi I', 0.023484280949448415), ('ipsi VII', 0.016611782396840462), ('ipsi IV', 0.01346319746538438)]
0.005454545454545455;late;True;['II', 'VII'];['II'];['III', 'II', 'VII'];['III', 'II'];0.08584479870215392;0.07103780789177634;0.09881056625951416;[('ipsi I', 0.0261327191867452), ('ipsi IV', 0.015337172559912501), ('contra I', 0.014887262319696318)]
0.023636363636363636;early;True;[];[];['II'];[];0.09745024616703002;0.08489004878087575;0.1096834445526485;[('contra II', 0.03917766566726562), ('ipsi III', 0.030652920853233928), ('ipsi VII', 0.008194057543830513)]
