Percentage of patients;T-stage;Midline Extension;Involvement Ipsi;Involvement Contra;Treated Ipsi;Treated Contra;risk;lower bound;upper bound;top 3 spared lnls risk
0.003484320557491289;late;False;['I', 'II', 'III'];[];['IV', 'I', 'II', 'III'];[];0.07279254168704456;0.061187051345050106;0.08575683515087273;[('ipsi V', 0.030354387329714155), ('ipsi VII', 0.019966758735980514), ('contra II', 0.015142383125029893)]
0.006968641114982578;late;False;['IV'];[];['III', 'II', 'IV'];[];0.06923075915345003;0.05927319614313022;0.0803123803951059;[('ipsi I', 0.01729713304298213), ('ipsi V', 0.017266364278493675), ('ipsi VII', 0.01629745744153057)]
0.003484320557491289;late;False;['II', 'VII'];[];['III', 'II', 'VII'];[];0.07127135220093966;0.06117618557370521;0.08130650399317155;[('ipsi I', 0.024650983361820877), ('ipsi IV', 0.014319016224813741), ('contra II', 0.01366497227852406)]
0.003484320557491289;early;False;['II', 'III'];['II', 'III', 'IV', 'V'];['I', 'IV', 'II', 'III'];['II', 'III', 'IV', 'V'];0.08916845901938728;0.07131566452801642;0.10916016568783897;[('ipsi V', 0.033116923903802886), ('contra I', 0.031193888718367313), ('ipsi VII', 0.02202002362594818)]
0.013937282229965157;early;False;['II', 'III'];['II'];['IV', 'II', 'III'];['III', 'II'];0.08263938563898562;0.06918957658669497;0.09664468933186766;[('ipsi I', 0.026008993699027698), ('ipsi V', 0.022199724976994455), ('ipsi VII', 0.016320606357077695)]
0.017421602787456445;late;True;['II', 'III'];['II'];['I', 'IV', 'II', 'III'];['III', 'II'];0.07731765322688719;0.06424871686406701;0.08891969776099079;[('ipsi V', 0.02621517077302082), ('ipsi VII', 0.01841973107672211), ('contra I', 0.015270555098184238)]
0.003484320557491289;late;True;['II'];['II', 'VII'];['III', 'II'];['III', 'II', 'VII'];0.09498153939540617;0.08005374196223275;0.10957939057862846;[('ipsi I', 0.026083514885908765), ('ipsi VII', 0.018014316843193413), ('ipsi IV', 0.015299226211462263)]
0.003484320557491289;late;True;[];['II'];['III', 'II'];['III', 'II'];0.06502401449925702;0.055016106607170545;0.07584126346842279;[('ipsi VII', 0.013896538595758685), ('ipsi I', 0.011837995519367336), ('contra I', 0.010701023482209946)]
0.010452961672473868;late;True;['II'];['II'];['III', 'II'];['III', 'II'];0.08885508439030101;0.07478236142029644;0.10206380039537936;[('ipsi I', 0.02251693507488413), ('ipsi VII', 0.016093496475383752), ('contra I', 0.012929198617254868)]
0.003484320557491289;late;False;['II'];['II'];['III', 'II'];['III', 'II'];0.08396074724323396;0.06990863264715207;0.09744184851048418;[('ipsi I', 0.023484280949448412), ('ipsi VII', 0.016611782396840462), ('ipsi IV', 0.013463197465384382)]
0.010452961672473868;late;True;['II', 'VII'];['II'];['III', 'II', 'VII'];['III', 'II'];0.08584479870215392;0.07103780789177634;0.09881056625951416;[('ipsi I', 0.0261327191867452), ('ipsi IV', 0.015337172559912496), ('contra I', 0.014887262319696316)]
0.013937282229965157;early;True;[];[];['II'];[];0.09745024616703005;0.08489004878087575;0.1096834445526485;[('contra II', 0.03917766566726563), ('ipsi III', 0.030652920853233935), ('ipsi VII', 0.008194057543830511)]
0.003484320557491289;early;True;['VII'];[];['II', 'VII'];['II'];0.0821607803453547;0.06994534315859306;0.09800065358548377;[('ipsi III', 0.04638555344546891), ('ipsi I', 0.009004307705065277), ('contra III', 0.008911252585006009)]
0.006968641114982578;early;True;['II', 'III'];[];['IV', 'II', 'III'];['II'];0.07690910731961853;0.0651987770551252;0.08890349616675376;[('ipsi I', 0.022324845235819183), ('ipsi V', 0.01880291978531999), ('ipsi VII', 0.014471038726414127)]
0.003484320557491289;late;False;['I', 'II'];['VII'];['III', 'I', 'II'];['VII'];0.07248103978828982;0.061166395648401775;0.08294859526664737;[('ipsi VII', 0.019734542247602026), ('ipsi IV', 0.01927465270837672), ('ipsi V', 0.01708839558917648)]
0.020905923344947737;late;True;['I', 'II', 'III'];[];['IV', 'I', 'II', 'III'];['II'];0.07827224568184818;0.06426008757221244;0.09031303517173228;[('ipsi V', 0.02897237562806195), ('ipsi VII', 0.0192865522985337), ('contra III', 0.015104788781363862)]
0.003484320557491289;late;True;['III'];[];['IV', 'II', 'III'];['II'];0.07631835273441791;0.06602916197674458;0.08822061048105331;[('ipsi V', 0.019735941230003367), ('ipsi I', 0.018798883676753097), ('ipsi VII', 0.015244424512478838)]
0.010452961672473868;late;True;['II', 'III', 'VII'];['II'];['IV', 'II', 'III', 'VII'];['III', 'II'];0.09799040571469085;0.08141780429450787;0.11448613652635803;[('ipsi I', 0.03368000537739181), ('ipsi V', 0.0293827864137376), ('contra I', 0.016911443617689304)]
0.006968641114982578;early;False;['III'];[];['II', 'III'];[];0.0949452703134304;0.08348144974037293;0.10942391771261052;[('ipsi IV', 0.03894815403620177), ('ipsi V', 0.015866840737231283), ('ipsi I', 0.014745413541457931)]
0.003484320557491289;late;True;['I', 'II'];[];['III', 'I', 'II'];['II'];0.07334192669094125;0.061346427453372605;0.08507374754937887;[('ipsi VII', 0.017299919544251866), ('ipsi IV', 0.015344242079182821), ('ipsi V', 0.014383898913516806)]
0.003484320557491289;late;True;['VII'];[];['III', 'II', 'VII'];['II'];0.052398499769048715;0.0435668347476764;0.06477698143879386;[('ipsi I', 0.012421077612548948), ('contra III', 0.01107285344459642), ('ipsi IV', 0.009608609640279915)]
0.010452961672473868;late;True;['II', 'III'];['II', 'III'];['I', 'IV', 'II', 'III'];['IV', 'II', 'III'];0.09724828050348927;0.07904018097136571;0.11436865162153007;[('ipsi V', 0.029597825184868864), ('contra I', 0.024207612794598724), ('ipsi VII', 0.02018958064867005)]
0.010452961672473868;late;True;['II', 'III'];[];['IV', 'II', 'III'];['II'];0.09253501350347718;0.08014182437125782;0.10570232489757908;[('ipsi I', 0.027448508963833898), ('ipsi V', 0.02356771867937597), ('ipsi VII', 0.017013315988396553)]
0.003484320557491289;late;True;['II', 'III', 'IV', 'V', 'VII'];['II', 'III', 'VII'];['I', 'II', 'III', 'IV', 'V', 'VII'];['IV', 'II', 'III', 'VII'];0.05764961553593215;0.04230513193110203;0.07458583055793588;[('contra I', 0.032245154298339254), ('contra V', 0.02641112011667551)]
0.010452961672473868;early;False;['II', 'III', 'VII'];[];['IV', 'II', 'III', 'VII'];[];0.06973120822182782;0.05930740671075372;0.08057595497862205;[('ipsi I', 0.02706184035625029), ('ipsi V', 0.023169091130796852), ('contra II', 0.013492574414097644)]
0.003484320557491289;late;False;['II', 'III', 'IV'];['II', 'III'];['I', 'V', 'II', 'III', 'IV'];['IV', 'II', 'III'];0.0702033463153025;0.05590904042644073;0.08679405916909944;[('contra I', 0.025305823626170124), ('ipsi VII', 0.022806964523518387), ('contra V', 0.017964577349130366)]
0.003484320557491289;late;False;[];['II'];['III', 'II'];['II'];0.09403942795844929;0.08128344106298058;0.10674688321668667;[('contra III', 0.03732196215799806), ('ipsi VII', 0.014424416572132693), ('ipsi I', 0.012546736685022786)]
0.003484320557491289;late;True;['III'];['II'];['IV', 'II', 'III'];['III', 'II'];0.09019178198109865;0.07565401729272929;0.10278457528030609;[('ipsi V', 0.022924918122500686), ('ipsi I', 0.02218132969208587), ('ipsi VII', 0.01705245525431942)]
0.010452961672473868;early;True;['II'];[];['III', 'II'];['II'];0.05896075361414084;0.04955125996199101;0.0689021776252255;[('ipsi I', 0.014518061824481001), ('ipsi VII', 0.01163584754588834), ('contra III', 0.008903796273627031)]
0.003484320557491289;late;False;['II', 'III'];['II'];['IV', 'II', 'III'];['III', 'II'];0.09846225341953557;0.08244947908141181;0.11492353689683428;[('ipsi I', 0.03133253681939479), ('ipsi V', 0.027187869555282823), ('ipsi VII', 0.018924576540834875)]
0.003484320557491289;early;False;['II'];['III', 'IV'];['III', 'II'];['II', 'III', 'IV'];0.09967466270093199;0.08294127661622688;0.11927961506932772;[('ipsi I', 0.024806191599129414), ('contra V', 0.022997329034911793), ('ipsi VII', 0.01736341899972288)]
